"login","n_commits","inner_indegree","inner_outdegree","inner_betweenness","inner_incloseness","inner_outcloseness","outer_indegree","outer_outdegree","outer_betweenness","outer_incloseness","outer_outcloseness"
"smtlaissezfaire",1,0.00187793427230047,0.0225352112676056,0.000326672531397578,0.00201422249120551,0.00292703036965783,199,292,47983660.5363904,4.03342609201762e-11,6.95395098704944e-11
"snoj",3,0,0,0,0.000938086303939962,0.000938086303939962,14,13,2263897.72618735,4.03341052439977e-11,6.95394236009386e-11
"snowblindroan",1,0.000938967136150235,0.00751173708920188,5.30486147583746e-06,0.00201342281879195,0.0029245547262452,31,7,1218629.20648723,4.03341369251056e-11,6.95393564907225e-11
"socketpair",1,0,0,0,0.000938086303939962,0.000938086303939962,15,13,990009.953925819,4.03378152230195e-11,2.17332742674896e-11
"soleboxy",1,0,0.00375586854460094,0,0.000938086303939962,0.00292883347175394,3,11,294983.431244815,2.17322611037404e-11,6.95486945373976e-11
"sonewman",1,0.00187793427230047,0.000938967136150235,0,0.00201189378712086,0.00292383211438361,30,6,1254248.19295336,4.03341418967372e-11,6.95379729214433e-11
"sotojuan",1,0.00469483568075117,0.00187793427230047,0.000114371128955724,0.0020119317945676,0.00292414520234261,152,12,6740473.41806242,4.03342046864675e-11,6.95394417252647e-11
"springmeyer",1,0.0103286384976526,0.0619718309859155,0.00526744585513851,0.00201543081962746,0.00292987287377888,737,800,209565200.146566,4.03342419901282e-11,6.95407605613122e-11
"sprsquish",1,0.0028169014084507,0.00187793427230047,0.000296058024748917,0.00201594203172885,0.00291566740037452,143,56,10598356.7523049,4.03341823531096e-11,6.95394028943428e-11
"squarejaw",1,0.000938967136150235,0.0103286384976526,0,0.00201188998645516,0.00292760164825347,6,10,147724.189361899,4.0333975516936e-11,6.95394107572383e-11
"srh",1,0.000938967136150235,0,0,0.00201827629728736,0.000938086303939962,49,2,200654.560101918,4.03435653995065e-11,2.17324637265716e-11
"srl295",24,0.00469483568075117,0.00469483568075117,0.000403915589834745,0.00201338094868998,0.0029183119278122,136,15,3676138.15307401,4.03341860265288e-11,6.95393731449534e-11
"ss22ever",1,0,0.00563380281690141,0,0.000938086303939962,0.00293524275697844,0,17,0,2.17319571730358e-11,6.95559798104150e-11
"sstephenson",1,0.0197183098591549,0.0028169014084507,0.000749739498433769,0.00201565205870942,0.00291669747685128,2881,14,159454145.284476,4.03343488907957e-11,6.95393666167261e-11
"sstern6",2,0.000938967136150235,0.0103286384976526,5.39699732979968e-06,0.00201188238516685,0.00293322169647628,15,90,5244871.47602381,4.03340058475695e-11,6.95394259124183e-11
"sstur",1,0.0028169014084507,0.0028169014084507,3.04668445089921e-07,0.00201482838013474,0.00292509290259853,100,23,5884834.27258656,4.03341691984349e-11,6.95393995190044e-11
"stagas",2,0.0225352112676056,0.07981220657277,0.0160085286755866,0.00201663678004647,0.00293075976851126,292,564,459539846.544195,4.03342840670483e-11,6.9540799925702e-11
"stbuehler",1,0,0,0,0.000938086303939962,0.000938086303939962,30,8,693047.229753735,4.03402584312143e-11,2.17327676738068e-11
"stcruy",1,0,0,0,0.000938086303939962,0.000938086303939962,7,9,706186.94991359,4.03339755201896e-11,6.95393067795349e-11
"stefanmb",24,0.0028169014084507,0.00657276995305164,0.00165568280590573,0.00201182157692809,0.00292219551545883,16,19,2432797.53334912,4.03339618515721e-11,6.95392806183255e-11
"stephank",6,0.00375586854460094,0.0206572769953052,0.000105993640648789,0.00201509142649552,0.0029279477423186,54,101,8095628.29917431,4.03341569808311e-11,6.95394415995357e-11
"stevejs",3,0.00187793427230047,0.0028169014084507,2.94162636638545e-06,0.00093984962406015,0.00294689773296403,35,12,1245441.22633285,4.03340537285466e-11,6.95393625257042e-11
"stevemao",3,0.00563380281690141,0.0985915492957746,0.000438154060028542,0.0020128025582437,0.00293274513205614,306,449,40307453.9960138,4.03341521621191e-11,6.95407871782116e-11
"stiliyan",1,0,0.000938967136150235,0,0.000938086303939962,0.000938967136150235,1,6,8,2.17320584823261e-11,2.17327676723898e-11
"stites",1,0.00187793427230047,0.00187793427230047,5.33695539169817e-05,0.00201192419296337,0.00292633065613004,137,40,5064855.95478745,4.03341016909793e-11,6.95393944221474e-11
"strawbrary",1,0.00187793427230047,0,0,0.00201767980084648,0.000938086303939962,5,0,0,4.03347063752341e-11,2.17319571730358e-11
"strugee",1,0.00187793427230047,0.0140845070422535,0.00114621568060686,0.0020119051892041,0.00292777066071399,44,99,12802277.2923689,4.03341304502731e-11,6.95408145495357e-11
"substack",2,0.164319248826291,0.0563380281690141,0.0453466970347698,0.00201785183094002,0.0029299212360141,9959,165,2816072774.74185,4.0334394488471e-11,6.95407663837572e-11
"subzey",2,0.000938967136150235,0.000938967136150235,7.41025977512214e-08,0.00201189758780091,0.00291941589752165,50,9,3647179.16245843,4.03340148667282e-11,6.9539382245788e-11
"sudaraka",1,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,4.03342664547295e-11,2.17319571730358e-11
"sudodoki",1,0.00187793427230047,0.00657276995305164,6.18296658146149e-05,0.0020119051892041,0.00292799604101944,96,44,9311661.23832322,4.03340529997241e-11,6.95394324599997e-11
"sugendran",1,0,0,0,0.000938086303939962,0.000938086303939962,16,5,494704,4.03362343775486e-11,2.17324637289331e-11
"suitupalex",1,0.000938967136150235,0.000938967136150235,0,0.00201220168873791,0.00292571164845308,14,6,494747.92067787,4.03370629877523e-11,2.17325650429463e-11
"suryagh",4,0.000938967136150235,0.00469483568075117,0,0.00201188998645516,0.00292483583843921,3,10,98943.8017242635,4.03336666266617e-11,6.95393765686465e-11
"svozza",2,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,5,10,610319.550835133,4.03339219975674e-11,6.95393771199191e-11
"swaj",1,0,0.0028169014084507,0,0.000938086303939962,0.00293202653965807,8,1,98939,4.03353722554367e-11,2.17320584823261e-11
"swang",1,0.000938967136150235,0.00375586854460094,0,0.00201189378712086,0.00292529376541616,14,10,904016.730082447,4.03339971570347e-11,6.95394007666223e-11
"sxa555",2,0.00375586854460094,0.000938967136150235,1.76497581983127e-07,0.00201607559999546,0.000938967136150235,5,0,0,4.03353585159141e-11,2.17319571730358e-11
"talltyler",1,0.00563380281690141,0.0150234741784038,0.00125760920186668,0.00201515624556524,0.0029262180897978,57,67,7116124.98608015,4.03341784454252e-11,6.95395003827671e-11
"targos",88,0.00751173708920188,0.00563380281690141,0.00349170362653809,0.00201317923533215,0.00292670862073704,52,2,2100398.07847304,4.03341619036624e-11,6.95379661710445e-11
"tarungarg546",1,0.000938967136150235,0.0140845070422535,3.01215877472809e-07,0.00201188998645516,0.00292875292875293,17,63,2513205.98322202,4.03339755755018e-11,6.95407134304933e-11
"tasogarepg",1,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"taterbase",2,0.00187793427230047,0.00563380281690141,9.68556352260894e-05,0.0020144358444742,0.00292653168897975,40,25,3753592.95317547,4.03341668199874e-11,6.95393853213096e-11
"tchollingsworth",4,0,0,0,0.000938086303939962,0.000938086303939962,4,0,0,4.03351979602392e-11,2.17319571730358e-11
"techjeffharris",2,0.00187793427230047,0.0422535211267606,0.00105304411515068,0.00201262758452563,0.0029340055374189,19,50,2383283.47025461,4.0333984249759e-11,6.95407866946195e-11
"technoweenie",1,0.0206572769953052,0,0,0.00202002575769933,0.000938086303939962,2294,17,175948964.234802,4.03343353000144e-11,6.95393997511193e-11
"tedsuo",1,0.00563380281690141,0.00187793427230047,9.59870399028568e-07,0.00201487793434336,0.00292022440485004,63,8,3507329.51640012,4.03342408545861e-11,6.95393545080765e-11
"tellnes",8,0.0112676056338028,0.028169014084507,0.00144357568077511,0.00201591150432427,0.00292880930838849,87,71,8175387.55486417,4.03342144540656e-11,6.95395155476577e-11
"teppeis",1,0.00375586854460094,0.00469483568075117,7.86284100359094e-05,0.00201277212584645,0.00292717517975329,76,29,5520734.2652983,4.03340400728907e-11,6.95394330693020e-11
"tfeb",2,0,0,0,0.000938086303939962,0.000938086303939962,2,0,0,4.03342664579832e-11,2.17319571730358e-11
"tflanagan",37,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,9,1,98940,4.03360657612581e-11,2.17320584823261e-11
"thecoolestguy",1,0.000938967136150235,0,0,0.00201976525207239,0.000938086303939962,1,0,0,4.03344591612746e-11,2.17319571730358e-11
"thefourtheye",99,0.0112676056338028,0,0,0.00201879278087284,0.000938086303939962,56,0,0,4.03396435742909e-11,2.17319571730358e-11
"thejh",1,0.0103286384976526,0.00187793427230047,1.68790850298487e-05,0.00201630079800074,0.00292462700707677,88,8,6129900.8596494,4.03342517902814e-11,6.95393679804001e-11
"thekemkid",6,0.00469483568075117,0.0206572769953052,0.000376657548156535,0.002014714033571,0.00292913957556355,39,62,3289510.69270582,4.03340913475348e-11,6.95394832255583e-11
"theosp",1,0.000938967136150235,0,0,0.00201794359231855,0.000938086303939962,38,5,2741217.0746953,4.03339711765551e-11,6.9538013230442e-11
"thewazir",3,0.000938967136150235,0.000938967136150235,0,0.00201189378712086,0.00292411308767123,8,7,784700.167771392,4.03339757219165e-11,6.95393786576797e-11
"thewilli",2,0,0,0,0.000938086303939962,0.000938086303939962,2,2,3,2.17321597925609e-11,2.17321597925609e-11
"thinkingdust",3,0.000938967136150235,0.00187793427230047,0,0.00201117571632791,0.00291947191824382,2,1,98936,4.03346154258623e-11,2.17320584823261e-11
"thlorenz",5,0.0394366197183099,0.00938967136150235,0.00101697738916093,0.00201655659234125,0.00292581613786775,508,4,10596053.8563283,4.03342946253366e-11,6.95393665296831e-11
"thomasvanlankveld",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,6,4,345411.249611135,4.0333975516936e-11,6.9539384537922e-11
"thomseddon",3,0.00187793427230047,0.0028169014084507,4.69372330395561e-06,0.00201379972808976,0.00292728781973404,58,11,4557312.71889773,4.03340622954662e-11,6.95394099835216e-11
"thotypous",2,0,0,0,0.000938086303939962,0.000938086303939962,35,20,1880340.88377293,4.03436911045815e-11,2.1734084866036e-11
"threeday0905",1,0.0028169014084507,0.00375586854460094,0.000110763654851473,0.00201339617398012,0.00292631457469521,43,11,1223322.48441392,4.03340521244864e-11,6.95393794217243e-11
"thughes",35,0.00375586854460094,0.00187793427230047,5.81666301681931e-05,0.00201458064564945,0.00292113751563426,30,16,1577460.60387132,4.03341711571567e-11,6.95393796151533e-11
"thusoy",2,0,0,0,0.000938086303939962,0.000938086303939962,21,22,4225975.90222295,4.03339177222711e-11,6.95379618480821e-11
"tim-smart",5,0.0112676056338028,0.00187793427230047,0.000645969097132753,0.0020157130987283,0.00291692115548422,133,0,0,4.03412665978496e-11,2.17319571730358e-11
"timjb",1,0.00375586854460094,0.00187793427230047,3.30651153130895e-06,0.00201908365831417,0.00093984962406015,100,149,17678622.1149902,4.03341626845478e-11,6.95394096933778e-11
"timkuijsten",2,0,0,0,0.000938086303939962,0.000938086303939962,10,2,197884,4.03367096886157e-11,2.17321597925609e-11
"timoxley",6,0.0375586854460094,0.060093896713615,0.0137045451366476,0.00201678189782017,0.00293018725684948,771,254,194084338.366821,4.03342942251302e-11,6.95407687920445e-11
"timruffles",1,0.0028169014084507,0.00187793427230047,1.82773398625808e-05,0.00201519818953838,0.00292420943380166,184,28,16211817.9199104,4.03341268516987e-11,6.9539405225164e-11
"timrwood",1,0.00187793427230047,0.000938967136150235,4.70660218621672e-07,0.00201501136163683,0.00291866382747819,237,18,11479998.4434089,4.03341554353292e-11,6.95393773423625e-11
"tj",14,0.186854460093897,0.0178403755868545,0.0994734535881505,0.00201804300989694,0.00292964720445636,23737,146,3400372130.32118,4.03344441404024e-11,6.95407328515166e-11
"tjanczuk",1,0.00657276995305164,0,0,0.00201921764322225,0.000938086303939962,420,0,0,4.0389812510807e-11,2.17319571730358e-11
"tjconcept",1,0.000938967136150235,0.00469483568075117,0,0.00201189378712086,0.00292527769537559,34,15,2003486.30146299,4.03340547664679e-11,6.9539394605905e-11
"tjfontaine",332,0.0394366197183099,0.00375586854460094,0.000599298774899186,0.00201640005377067,0.00292375184621889,589,6,568657.921833911,4.03653729242825e-11,2.17325650429463e-11
"tjholowaychuk",1,0.000938967136150235,0,0,0.00201723265984911,0.000938086303939962,50,1,1360924.26052836,4.03339855902672e-11,6.9539382932461e-11
"tkellen",1,0.0103286384976526,0,0,0.00202372605019981,0.000938086303939962,223,1,7570.72198592562,4.03475080693855e-11,2.17320584823261e-11
"tlhunter",1,0.0028169014084507,0.00469483568075117,2.86902179546638e-05,0.00201363980994265,0.00291817598930276,243,27,17481693.6850767,4.03341868204299e-11,6.95393933582874e-11
"tlivings",1,0.00375586854460094,0.00187793427230047,1.19513495442412e-05,0.00201453491671364,0.00292116956497888,40,8,1633514.49998889,4.03341617149484e-11,6.95394646563227e-11
"tmpvar",2,0.0535211267605634,0.0253521126760563,0.0225153309874565,0.00201741225677396,0.0029283422283447,669,66,52872155.6082466,4.03343187125709e-11,6.95395217954398e-11
"tmuellerleile",1,0,0,0,0.000938086303939962,0.000938086303939962,8,5,494708,4.03363453189076e-11,2.17324637289331e-11
"toastynerd",1,0,0.00187793427230047,0,0.000938086303939962,0.00293246249752186,124,32,13292555.296123,4.0334003335741e-11,6.95393737639262e-11
"tobie",4,0.00657276995305164,0.00657276995305164,0.000774324416847908,0.00201490080633871,0.00292021639763202,256,68,246512881.869334,4.03342772407681e-11,6.95407067279216e-11
"toddself",2,0.00187793427230047,0,0,0.00201875068713345,0.000938086303939962,38,0,0,4.03396084314348e-11,2.17319571730358e-11
"tomgco",8,0.00845070422535211,0.00938967136150235,0.000655397153800587,0.00201430249338495,0.00292551072824615,126,46,18264557.2941565,4.03341801731357e-11,6.95406980232849e-11
"tonymet",2,0,0,0,0.000938086303939962,0.000938086303939962,5,8,939751.355959816,4.03340468567929e-11,6.95393829904897e-11
"toyota790",1,0,0,0,0.000938086303939962,0.000938086303939962,3,3,345909.046059926,4.03339174945156e-11,6.95393710269062e-11
"trentm",16,0.00938967136150235,0,0,0.00201889228214446,0.000938086303939962,219,4,6596524.9674542,4.03342422764539e-11,6.9538078548914e-11
"trevnorris",328,0.0563380281690141,0,0,0.00202071948998178,0.000938086303939962,600,16,100568364.308681,4.03343138905665e-11,6.95393500978985e-11
"tricknotes",16,0.00375586854460094,0.00845070422535211,0.000813401268907723,0.00201274169436943,0.00292746484293395,190,111,17787181.942484,4.03341226739694e-11,6.95394445783479e-11
"tristanls",1,0.00187793427230047,0.00187793427230047,2.07001518325958e-06,0.0020145615916739,0.00292265261597991,59,16,3499034.28545141,4.03342230275609e-11,6.95394005151644e-11
"tshinnic",7,0,0,0,0.000938086303939962,0.000938086303939962,4,4,9446.96474951002,4.03340696910666e-11,6.95393744312561e-11
"tswicegood",3,0.00375586854460094,0.00469483568075117,2.70585211565984e-05,0.00201475214765012,0.00292079302958914,382,136,40525567.8018278,4.03342457449008e-11,6.95394411449767e-11
"ttrfwork",1,0,0,0,0.000938086303939962,0.000938086303939962,2,3,246412.032729102,4.03339174880083e-11,6.95393119247362e-11
"tugrul",1,0.000938967136150235,0.00563380281690141,5.51554943697271e-08,0.00201423391969921,0.00292579202426347,18,31,2526369.33982933,4.03339176181543e-11,6.95394398973574e-11
"tunniclm",1,0.000938967136150235,0,0,0.00201551473218257,0.000938086303939962,16,0,0,4.03361436067643e-11,2.17319571730358e-11
"tusharmath",1,0,0,0,0.000938086303939962,0.000938086303939962,20,6,1163282.72225936,4.03339600783291e-11,6.95393870524996e-11
"txdv",1,0.000938967136150235,0.000938967136150235,0,0.00201342662525121,0.00291852785618372,22,7,1659188.55293135,4.03341535872344e-11,6.95393069826349e-11
"tyleranton",1,0.000938967136150235,0.00187793427230047,1.12026429926201e-07,0.00201189378712086,0.0029197200358591,10,11,838436.644606995,4.03339755429652e-11,6.95394102059651e-11
"tylerbrazier",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,2,1,98936,4.03343113494162e-11,2.17320584823261e-11
"tylerneylon",1,0,0.000938967136150235,0,0.000938086303939962,0.00293512950397689,115,37,12937591.8724664,4.03341007897101e-11,6.95393783191789e-11
"uggedal",1,0,0,0,0.000938086303939962,0.000938086303939962,159,0,0,4.03589102096539e-11,2.17319571730358e-11
"upsuper",2,0,0.00187793427230047,0,0.000938086303939962,0.00292976003477199,164,97,23525543.8655939,4.03340038953711e-11,6.95406867362758e-11
"usta",1,0,0,0,0.000938086303939962,0.000938086303939962,16,7,2711527.87920147,4.0333994329602e-11,6.95393407359435e-11
"vaibhav93",1,0,0.000938967136150235,0,0.000938086303939962,0.00293238175480332,1,1,0.2,2.17320584823261e-11,2.17320584823261e-11
"vaseker",1,0,0,0,0.000938086303939962,0.000938086303939962,2,1,98937,4.03346154258623e-11,2.17320584823261e-11
"vdeturckheim",1,0.000938967136150235,0.000938967136150235,0,0.00201567494828327,0.000941617088095573,15,4,1428285.00806178,4.03340029648233e-11,6.95393327086494e-11
"vekat",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,13,18,2480951.80114179,4.03339755885165e-11,6.95394044321045e-11
"verwaest",2,0,0,0,0.000938086303939962,0.000938086303939962,29,7,598565.511742862,4.03358613869146e-11,2.17326663579042e-11
"vice",1,0,0,0,0.000938086303939962,0.000938086303939962,1,0,0,4.03342664417147e-11,2.17319571730358e-11
"viirya",1,0.00187793427230047,0,0,0.00201666732942119,0.000938086303939962,75,2,8718276.3686334,4.03340661803523e-11,6.95393737735976e-11
"vinc",1,0,0.00187793427230047,0,0.000938086303939962,0.00293247057203827,15,8,1431703.20466362,4.03339756763653e-11,6.95393082012352e-11
"vitaly-t",1,0.000938967136150235,0.00375586854460094,0,0.00201188998645516,0.00292476354728505,94,15,9334291.42122404,4.03340061534139e-11,6.95394018304825e-11
"vitorbal",1,0.00187793427230047,0.000938967136150235,4.07361540928624e-06,0.00201189758780091,0.00292476354728505,37,38,3710863.79468514,4.03340243706874e-11,6.95394176239751e-11
"vkurchatkin",46,0.00469483568075117,0.00375586854460094,1.22493737144156e-06,0.00201367026858391,0.00292629849343712,97,9,2183656.59809333,4.03342123944751e-11,6.953944195738e-11
"vlajos",1,0,0,0,0.000938086303939962,0.000938086303939962,16,9,703116.218425896,4.03381055995145e-11,2.1732868990654e-11
"vsemozhetbyt",6,0,0,0,0.000938086303939962,0.000938086303939962,3,1,3,2.17322611037404e-11,2.17320584823261e-11
"vweevers",1,0.00375586854460094,0.00469483568075117,1.48350030384557e-05,0.00201487412239462,0.00292732000417796,17,3,251618.045900178,4.03341260317705e-11,6.95394301485196e-11
"wKich",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,8,8,790466.784131122,4.03339757023945e-11,6.95393863851694e-11
"wadey",2,0.00845070422535211,0,0,0.00201993380686398,0.000938086303939962,102,24,6263409.99360561,4.03341602442809e-11,6.95394027589424e-11
"wanderview",2,0.0028169014084507,0.00375586854460094,0.000576833626095183,0.00201496942544046,0.00292193094366023,39,33,3121409.10378425,4.03341359522537e-11,6.95394756334478e-11
"wankdanker",5,0.00375586854460094,0.0122065727699531,0.000225695092600851,0.00201449300034615,0.00292649148020016,40,17,3380018.05385507,4.03340743145384e-11,6.95394861463452e-11
"warseph",1,0,0,0,0.000938086303939962,0.000938086303939962,8,1,98941,4.03360830660184e-11,2.17320584823261e-11
"watilde",3,0.00845070422535211,0.0375586854460094,0.00374379359774548,0.00201415392296665,0.00292876903699874,262,195,54627901.6560103,4.03341974535022e-11,6.95407692659646e-11
"wavded",1,0.00751173708920188,0.0169014084507042,0.000327969629008949,0.00201557957848837,0.00292818925175829,105,35,4985777.55288282,4.03341969849702e-11,6.95393769071472e-11
"waveto",16,0.00187793427230047,0,0,0.00201903389701979,0.000938086303939962,24,0,0,4.03366603516344e-11,2.17319571730358e-11
"weaver",1,0.000938967136150235,0.0028169014084507,0,0.00201342662525121,0.00292414520234261,49,7,4955051.41702779,4.03341577649701e-11,6.9539370137133e-11
"wesolows",1,0.00469483568075117,0,0,0.0020188654923757,0.000938086303939962,37,0,0,4.03368779978936e-11,2.17319571730358e-11
"whitlockjc",3,0.00187793427230047,0,0,0.0020175192658882,0.000938086303939962,66,3,4582030.99896183,4.03340890146479e-11,6.95393781354214e-11
"wietsevenema",1,0,0,0,0.000938086303939962,0.000938086303939962,14,10,2462850.37140971,4.03339610902164e-11,6.9538030715742e-11
"wildchild",2,0,0,0,0.000938086303939962,0.000938086303939962,9,3,147778.136249474,4.03339750158725e-11,6.95379735597332e-11
"williamkapke",3,0.000938967136150235,0.000938967136150235,0,0.00201047713436217,0.00291910382142211,65,7,4256636.70014479,4.03341750941228e-11,6.95394220244902e-11
"wizardzloy",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,11,1,885649.41305537,4.03339817607089e-11,6.95393589569409e-11
"wizicer",1,0.000938967136150235,0.00187793427230047,0,0.00201189378712086,0.00292381606039808,24,26,3570322.11977187,4.03339571565457e-11,6.95394358546842e-11
"wzoom",4,0.000938967136150235,0.00375586854460094,0.00150916635238566,0.00201189378712086,0.00292162634456536,1,6,7.46092408516822,2.17320584823261e-11,6.95456040263649e-11
"xaviershay",2,0.00187793427230047,0,0,0.00201797800498715,0.000938086303939962,470,14,34523046.5137807,4.03342521514425e-11,6.95394114632548e-11
"xavimb",2,0,0,0,0.000938086303939962,0.000938086303939962,9,6,494733.48869909,4.0336055543712e-11,2.17325650429463e-11
"xenyou",9,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,11,0,0,4.03345219373508e-11,2.17319571730358e-11
"xjamundx",1,0.0028169014084507,0.000938967136150235,0,0.00201461875468186,0.002923631452235,81,32,6918641.55591339,4.03341921272043e-11,6.95394908176705e-11
"xk",10,0.00845070422535211,0.0309859154929577,0.00205000468141925,0.00201534691405917,0.00292938933922329,76,77,11803570.1904264,4.03342215341131e-11,6.95395557133724e-11
"yanxyz",1,0.000938967136150235,0.000938967136150235,0,0.00201188998645516,0.00292560716650139,16,7,444098.140149457,4.03339775309511e-11,6.9539406492125e-11
"yorkie",55,0.0112676056338028,0.0309859154929577,0.00460297263769386,0.00201496561314552,0.00293144546410424,713,106,145946968.348546,4.03342618507359e-11,6.95407918787272e-11
"yosefd",1,0,0,0,0.000938086303939962,0.000938086303939962,3,1,294967.313071055,2.17322611037404e-11,6.953907104889e-11
"yosuke-furukawa",24,0.0150234741784038,0.00563380281690141,0.00225473688384342,0.00201556050561234,0.00292708668299239,231,12,11921867.1645771,4.03341870286663e-11,6.95394261445334e-11
"yuanchuan",1,0.00187793427230047,0.0150234741784038,1.94863235595684e-05,0.00201216747279323,0.00292793969269005,67,81,14003719.6844117,4.03341747264557e-11,6.95407387610035e-11
"zbinlin",2,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,9,0,0,4.03343645411921e-11,2.17319571730358e-11
"zbjornson",3,0.000938967136150235,0.000938967136150235,0,0.00201292049247565,0.00292327032976685,22,8,1613667.35123104,4.0334053159154e-11,6.9539335020123e-11
"zcbenz",7,0.028169014084507,0.00563380281690141,0.00226287334763608,0.00201565205870942,0.00292684535538498,3077,31,144184553.674667,4.03343224152984e-11,6.95394222662768e-11
"zerhacken",2,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,3,31,2385515.4501966,4.03339623981865e-11,6.95393699340326e-11
"zertosh",4,0.00469483568075117,0.000938967136150235,2.29263900571216e-06,0.00201196600249748,0.00292411308767123,217,3,8126530.30991114,4.03341936759628e-11,6.9539391965598e-11
"zeusdeux",2,0.000938967136150235,0.0103286384976526,0,0.00201188998645516,0.00292736828217082,67,82,8235340.26517964,4.03340566145536e-11,6.95394406614033e-11
"zimbatm",13,0.00563380281690141,0,0,0.00201924827084092,0.000938086303939962,80,15,3898061.8718163,4.03341921109358e-11,6.9538036044505e-11
"ziyunfei",1,0,0,0,0.000938086303939962,0.000938086303939962,34,0,0,4.0336851258746e-11,2.17319571730358e-11
"zkat",23,0.0187793427230047,0.00187793427230047,0.000141698094519697,0.00201569783837699,0.00292169848071679,380,54,30899718.3583391,4.03342728092185e-11,6.95394057764371e-11
"zoka",4,0.000938967136150235,0,0,0.00201794359231855,0.000938086303939962,5,1,36.835335443517,4.03346566315515e-11,2.17320584823261e-11
"zoubin",2,0.0028169014084507,0.0140845070422535,0.000185422332094473,0.0020121446628099,0.00292775456344843,66,53,7062742.95602274,4.03340378506345e-11,6.95407149006103e-11
"zwb-ict",1,0.000938967136150235,0.00375586854460094,8.22604801742788e-07,0.00201188998645516,0.00292715908903511,10,79,3327103.26913239,4.03339587150470e-11,6.95394761943935e-11
"zyxar",1,0.000938967136150235,0.000938967136150235,0,0.00201189758780091,0.00291853585414446,29,26,2673000.15493022,4.03339733922966e-11,6.9539350852271e-11
"zzak",11,0.00375586854460094,0,0,0.00202635594607039,0.000938086303939962,469,52,32615378.3231428,4.03342372071866e-11,6.95394348101659e-11
